TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20010111,-7.987,0.0,58.7438,18.86,0.0,221.549,0.0,0.892,0.0,98.059,0.0,0.0,0.0,1.644,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,46.8806,0.0,-9999,-9999,-9999,-9999,23.402,0.0,-9999,-9999,-9999,-9999,0.149679,0.0,-9999,0.123936,0.161858,0.172568,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010112,-8.812,0.0,59.8165,16.989,0.0,227.584,0.0,0.908,0.0,98.685,0.0,0.059,0.0,2.27,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,42.9765,0.0,-9999,-9999,-9999,-9999,30.0697,0.0,-9999,-9999,-9999,-9999,0.692137,0.0,-9999,0.658034,0.692137,0.768621,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010113,-18.91,0.0,60.9438,30.201,0.0,172.563,0.0,0.773,0.0,99.436,0.0,0.0,0.0,1.438,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,51.2354,0.0,-9999,-9999,-9999,-9999,17.7578,0.0,-9999,-9999,-9999,-9999,0.621623,0.0,-9999,0.567794,0.600604,0.625322,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010114,-16.611,0.0,62.1266,26.148,0.0,195.865,0.0,0.785,0.0,98.936,0.0,0.0,0.0,1.974,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,46.8806,0.0,-9999,-9999,-9999,-9999,23.402,0.0,-9999,-9999,-9999,-9999,0.149679,0.0,-9999,0.123936,0.161858,0.172568,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010115,-17.625,0.0,63.3646,30.114,0.0,177.895,0.0,0.815,0.0,99.647,0.0,0.042,0.0,1.816,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,42.9765,0.0,-9999,-9999,-9999,-9999,30.0697,0.0,-9999,-9999,-9999,-9999,0.692137,0.0,-9999,0.658034,0.692137,0.768621,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010116,-17.455,0.0,64.658,10.365,0.0,221.916,0.0,0.878,0.0,98.703,0.0,1.108,0.0,2.592,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,51.2354,0.0,-9999,-9999,-9999,-9999,17.7578,0.0,-9999,-9999,-9999,-9999,0.621623,0.0,-9999,0.567794,0.600604,0.625322,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010117,-11.562,0.0,66.0072,8.354,0.0,232.384,0.0,0.969,0.0,97.671,0.0,0.509,0.0,2.901,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,46.8806,0.0,-9999,-9999,-9999,-9999,23.402,0.0,-9999,-9999,-9999,-9999,0.149679,0.0,-9999,0.123936,0.161858,0.172568,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010118,-20.674,0.0,67.4123,37.341,0.0,161.916,0.0,0.795,0.0,99.125,0.0,0.0,0.0,1.808,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,42.9765,0.0,-9999,-9999,-9999,-9999,30.0697,0.0,-9999,-9999,-9999,-9999,0.692137,0.0,-9999,0.658034,0.692137,0.768621,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010119,-7.822,0.0,68.8727,6.833,0.0,258.948,0.0,1.049,0.0,97.681,0.0,0.383,0.0,2.639,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,51.2354,0.0,-9999,-9999,-9999,-9999,17.7578,0.0,-9999,-9999,-9999,-9999,0.621623,0.0,-9999,0.567794,0.600604,0.625322,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010120,-6.962,0.0,70.3898,33.672,0.0,223.477,0.0,0.943,0.0,98.323,0.0,0.012,0.0,1.268,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,46.8806,0.0,-9999,-9999,-9999,-9999,23.402,0.0,-9999,-9999,-9999,-9999,0.149679,0.0,-9999,0.123936,0.161858,0.172568,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010121,-4.633,0.0,71.9625,30.578,0.0,225.443,0.0,1.029,0.0,98.017,0.0,0.028,0.0,1.965,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,42.9765,0.0,-9999,-9999,-9999,-9999,30.0697,0.0,-9999,-9999,-9999,-9999,0.692137,0.0,-9999,0.658034,0.692137,0.768621,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010122,-5.129,0.0,73.591,26.814,0.0,229.421,0.0,1.208,0.0,97.733,0.0,0.08,0.0,3.065,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,51.2354,0.0,-9999,-9999,-9999,-9999,17.7578,0.0,-9999,-9999,-9999,-9999,0.621623,0.0,-9999,0.567794,0.600604,0.625322,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010123,-14.786,0.0,75.2757,39.326,0.0,173.794,0.0,1.032,0.0,99.175,0.0,0.035,0.0,2.969,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,46.8806,0.0,-9999,-9999,-9999,-9999,23.402,0.0,-9999,-9999,-9999,-9999,0.149679,0.0,-9999,0.123936,0.161858,0.172568,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010124,-13.687,0.0,77.0165,31.826,0.0,199.784,0.0,1.226,0.0,98.506,0.0,0.0,0.0,2.646,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,42.9765,0.0,-9999,-9999,-9999,-9999,30.0697,0.0,-9999,-9999,-9999,-9999,0.692137,0.0,-9999,0.658034,0.692137,0.768621,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010125,-9.249,0.0,78.8132,22.126,0.0,209.535,0.0,1.07,0.0,97.503,0.0,0.15,0.0,2.85,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,51.2354,0.0,-9999,-9999,-9999,-9999,17.7578,0.0,-9999,-9999,-9999,-9999,0.621623,0.0,-9999,0.567794,0.600604,0.625322,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010126,-16.146,0.0,80.6653,40.478,0.0,184.218,0.0,0.859,0.0,98.383,0.0,0.749,0.0,1.726,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,46.8806,0.0,-9999,-9999,-9999,-9999,23.402,0.0,-9999,-9999,-9999,-9999,0.149679,0.0,-9999,0.123936,0.161858,0.172568,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010127,-14.586,0.0,82.5731,37.248,0.0,205.561,0.0,0.857,0.0,97.941,0.0,0.054,0.0,1.517,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,42.9765,0.0,-9999,-9999,-9999,-9999,30.0697,0.0,-9999,-9999,-9999,-9999,0.692137,0.0,-9999,0.658034,0.692137,0.768621,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010128,-7.93,0.0,84.5363,9.249,0.0,242.705,0.0,1.001,0.0,96.965,0.0,0.577,0.0,2.293,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,51.2354,0.0,-9999,-9999,-9999,-9999,17.7578,0.0,-9999,-9999,-9999,-9999,0.621623,0.0,-9999,0.567794,0.600604,0.625322,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010129,-13.601,0.0,86.5547,42.767,0.0,210.06,0.0,0.888,0.0,97.938,0.0,0.185,0.0,2.111,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,46.8806,0.0,-9999,-9999,-9999,-9999,23.402,0.0,-9999,-9999,-9999,-9999,0.149679,0.0,-9999,0.123936,0.161858,0.172568,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010130,-20.216,0.0,88.628,7.951,0.0,234.516,0.0,0.887,0.0,98.07,0.0,3.598,0.0,3.341,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,42.9765,0.0,-9999,-9999,-9999,-9999,30.0697,0.0,-9999,-9999,-9999,-9999,0.692137,0.0,-9999,0.658034,0.692137,0.768621,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010131,-21.709,0.0,90.756,48.874,0.0,161.635,0.0,0.831,0.0,99.13,0.0,0.259,0.0,2.757,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,51.2354,0.0,-9999,-9999,-9999,-9999,17.7578,0.0,-9999,-9999,-9999,-9999,0.621623,0.0,-9999,0.567794,0.600604,0.625322,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010201,-24.322,0.0,92.9384,39.58,0.0,173.004,0.0,0.883,0.0,99.197,0.0,0.166,0.0,2.327,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,46.8806,0.0,-9999,-9999,-9999,-9999,23.402,0.0,-9999,-9999,-9999,-9999,0.149679,0.0,-9999,0.123936,0.161858,0.172568,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010202,-11.735,0.0,95.1747,23.806,0.0,250.869,0.0,1.075,0.0,97.233,0.0,0.797,0.0,2.372,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,42.9765,0.0,-9999,-9999,-9999,-9999,30.0697,0.0,-9999,-9999,-9999,-9999,0.692137,0.0,-9999,0.658034,0.692137,0.768621,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010203,-13.251,0.0,97.4644,53.093,0.0,187.855,0.0,0.893,0.0,97.781,0.0,0.015,0.0,1.459,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,51.2354,0.0,-9999,-9999,-9999,-9999,17.7578,0.0,-9999,-9999,-9999,-9999,0.621623,0.0,-9999,0.567794,0.600604,0.625322,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010204,-15.397,0.0,99.8073,8.118,0.0,243.519,0.0,0.857,0.0,97.985,0.0,0.892,0.0,1.554,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,46.8806,0.0,-9999,-9999,-9999,-9999,23.402,0.0,-9999,-9999,-9999,-9999,0.149679,0.0,-9999,0.123936,0.161858,0.172568,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010205,-14.12,0.0,102.203,19.429,0.0,234.129,0.0,0.91,0.0,98.22,0.0,0.511,0.0,2.175,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,42.9765,0.0,-9999,-9999,-9999,-9999,30.0697,0.0,-9999,-9999,-9999,-9999,0.692137,0.0,-9999,0.658034,0.692137,0.768621,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010206,-19.153,0.0,104.65,40.324,0.0,186.313,0.0,0.801,0.0,98.992,0.0,0.077,0.0,1.46,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,51.2354,0.0,-9999,-9999,-9999,-9999,17.7578,0.0,-9999,-9999,-9999,-9999,0.621623,0.0,-9999,0.567794,0.600604,0.625322,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010207,-24.131,0.0,107.149,50.581,0.0,161.639,0.0,0.777,0.0,99.688,0.0,0.0,0.0,0.99,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,46.8806,0.0,-9999,-9999,-9999,-9999,23.402,0.0,-9999,-9999,-9999,-9999,0.149679,0.0,-9999,0.123936,0.161858,0.172568,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010208,-27.123,0.0,109.699,52.579,0.0,154.776,0.0,0.766,0.0,100.057,0.0,0.14,0.0,0.9,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,42.9765,0.0,-9999,-9999,-9999,-9999,30.0697,0.0,-9999,-9999,-9999,-9999,0.692137,0.0,-9999,0.658034,0.692137,0.768621,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010209,-27.791,0.0,112.299,67.815,0.0,135.082,0.0,0.774,0.0,99.837,0.0,0.0,0.0,1.162,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,51.2354,0.0,-9999,-9999,-9999,-9999,17.7578,0.0,-9999,-9999,-9999,-9999,0.621623,0.0,-9999,0.567794,0.600604,0.625322,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20010210,-25.075,0.0,114.949,69.786,0.0,139.648,0.0,0.84,0.0,99.471,0.0,0.0,0.0,1.969,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,46.8806,0.0,-9999,-9999,-9999,-9999,23.402,0.0,-9999,-9999,-9999,-9999,0.149679,0.0,-9999,0.123936,0.161858,0.172568,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
