TIMESTAMP_START,TIMESTAMP_END,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20020723,20020729,19.231,0.0,441.091,157.46,0.0,363.473,0.0,6.844,0.0,97.315,0.0,2.101,0.0,0.919,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,2.95961,0.0,-9999,-9999,1.8864,0.0,-9999,-9999,0.330382,0.0,-9999,0.324128,0.326906,0.330382,0.0,0.0,0.0,2.09897,2.09897,2.14652,2.14922,1.81884,1.77484,1.81884,1.82232,0.492731,0.492731,0.492733,0.492733,0.151657,0.151657,0.151658,0.151658,-9999,-9999
20020730,20020805,12.634,0.0,423.627,131.652,0.0,332.652,0.0,4.936,0.0,97.978,0.0,0.587,0.0,1.899,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.01225,0.0,-9999,-9999,2.69546,0.0,-9999,-9999,0.32586,0.0,-9999,0.319041,0.322766,0.32586,0.0,0.0,0.0,1.49611,1.49611,1.52271,1.52463,1.19877,1.17707,1.19877,1.20186,0.452066,0.452066,0.452069,0.452069,0.141607,0.141607,0.141608,0.141608,-9999,-9999
20020806,20020812,19.138,0.0,403.905,147.647,0.0,365.57,0.0,7.178,0.0,98.057,0.0,1.784,0.0,0.95,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.04726,0.0,-9999,-9999,2.37029,0.0,-9999,-9999,0.323775,0.0,-9999,0.316955,0.320298,0.323775,0.0,0.0,0.0,2.09269,2.09269,2.14013,2.14283,1.81905,1.77574,1.81905,1.82253,0.491994,0.491994,0.491997,0.491997,0.137291,0.137291,0.137292,0.137292,-9999,-9999
20020813,20020819,12.69,0.0,382.27,134.072,0.0,328.283,0.0,4.47,0.0,97.349,0.0,0.895,0.0,1.172,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,2.95961,0.0,-9999,-9999,1.8864,0.0,-9999,-9999,0.330382,0.0,-9999,0.324128,0.326906,0.330382,0.0,0.0,0.0,1.49879,1.49879,1.52539,1.52732,1.19693,1.17466,1.19693,1.20041,0.45257,0.45257,0.452573,0.452573,0.131084,0.131084,0.131085,0.131085,-9999,-9999
20020820,20020826,15.844,0.0,359.068,190.368,0.0,314.068,0.0,7.997,0.0,98.162,0.0,0.059,0.0,1.536,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.01225,0.0,-9999,-9999,2.69546,0.0,-9999,5.91703,0.32586,0.0,-9999,0.319041,0.322766,0.32586,0.0,0.0,0.0,1.79101,1.79101,1.82793,1.83023,1.50437,1.47197,1.50437,1.50746,0.471743,0.471743,0.471745,0.471745,0.14478,0.14478,0.144781,0.144781,-9999,-9999
20020827,20020902,17.41,0.0,334.638,114.898,0.0,358.401,0.0,5.455,0.0,97.92,0.0,1.903,0.0,1.244,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,367.351,0.0,-9999,-9999,-9999,-9999,-9999,1.0,3.04726,0.0,-9999,-9999,2.37029,0.0,-9999,1.01102,0.323775,0.0,-9999,0.316955,0.320298,0.323775,0.0,0.0,0.0,1.93488,1.93488,1.97683,1.97932,1.65555,1.61792,1.65555,1.65903,0.481338,0.481338,0.481341,0.481341,0.115985,0.115985,0.115986,0.115986,-9999,-9999
20020903,20020909,10.828,0.0446429,309.321,82.256,0.0446429,330.417,0.0,2.662,0.0416667,98.282,0.0,1.28,0.0357143,1.029,0.0416667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,372.843,0.0446429,-9999,-9999,-9999,-9999,-9999,1.0,3.00198,0.0,-9999,-9999,4.29918,0.041667,-9999,1.01445,0.329735,0.0,-9999,0.323852,0.326259,0.329735,0.0,0.0,0.0,1.34813,1.34813,1.3702,1.37193,1.04219,1.02428,1.04219,1.04567,0.439799,0.439799,0.439801,0.439801,0.104112,0.104112,0.104113,0.104113,-9999,-9999
20020910,20020916,11.014,1.0,283.457,128.011,1.0,305.88,0.0,3.838,1.0,97.8,0.0,0.0,0.994048,1.141,0.8125,0.207689612024,0.829861111111,69.6177733998,0.993055555556,-9999,-9999,2.32976600242,0.993055555556,16.0479210447,0.993055555556,354.831,1.0,2.121,0.0267857,49.331,0.0267857,-9999,1.0,2.20874,0.0,-9999,-9999,13.1231,0.988095,-9999,1.37255,0.261563,0.0,-9999,0.258629,0.261532,0.263305,0.0,0.0,0.0,1.38333,1.38333,1.40719,1.40896,1.1474,1.1247,1.14388,1.14743,0.439764,0.439764,0.439766,0.439766,0.112757,0.112757,0.112758,0.112758,-9999,-9999
20020917,20020923,6.724,1.0,257.392,83.272,1.0,298.761,0.0,2.254,1.0,97.059,0.0,0.0,1.0,1.669,0.96131,0.320284102466,0.958333333333,45.0934166667,1.0,-9999,-9999,4.70827430556,1.0,10.1403506944,1.0,354.61,0.988095,2.441,0.636905,49.573,0.636905,-9999,1.0,2.333,0.0,-9999,-9999,9.69408,0.991071,-9999,1.14373,0.276767,0.0,-9999,0.27382,0.276803,0.283072,0.0,0.0,0.0,1.04475,1.04475,1.05848,1.05981,0.783044,0.770929,0.775404,0.783008,0.409875,0.409875,0.409878,0.409878,0.1057,0.1057,0.105701,0.105701,-9999,-9999
20020924,20020930,3.347,1.0,231.481,102.133,1.0,272.147,0.0,2.15,1.0,97.718,0.0,0.0,0.997024,1.869,0.752976,0.382123251535,0.756944444444,50.2215116726,0.996527777778,-9999,-9999,7.05604669031,0.996527777778,13.3265411495,0.996527777778,340.832,0.994048,2.209,0.985119,49.258,0.985119,-9999,1.0,2.26457,0.0,-9999,-9999,9.69138,0.96131,-9999,1.13351,0.284636,0.0,-9999,0.28227,0.28497,0.289433,0.0,0.0,0.0,0.812127,0.812127,0.819946,0.82098,0.536344,0.529856,0.530479,0.53601,0.384206,0.384206,0.384208,0.384208,0.106387,0.106387,0.106389,0.106389,-9999,-9999
20021001,20021007,0.816,1.0,206.088,104.146,1.0,258.549,0.0,2.316,1.0,97.901,0.0,0.145,1.0,1.322,0.425595,-9999,-9999,38.1919513889,1.0,-9999,-9999,5.62513541667,1.0,13.0724965278,1.0,333.335,0.997024,0.217,0.952381,47.923,0.952381,-9999,1.0,2.2841,0.0,-9999,-9999,14.8103,0.872024,-9999,0.856331,0.243075,0.0,-9999,0.241503,0.242902,0.248647,0.0,0.0,0.0,0.684945,0.684945,0.690536,0.691407,0.448331,0.441849,0.443442,0.448331,0.362041,0.362041,0.362043,0.362043,0.103799,0.103799,0.1038,0.1038,-9999,-9999
