TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20020112,-6.314,0.0,54.9665,20.537,0.0,232.17,0.0,0.758,0.0,97.18,0.0,0.0,0.0,1.322,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.4539,0.0,-9999,-9999,-9999,-9999,103.893,0.0,-9999,-9999,-9999,-9999,0.285857,0.0,-9999,0.211355,0.295658,0.360388,0.0,0.0,0.0,1.17348,1.12297,1.3743,1.57467,0.962124,0.869301,1.09876,1.24338,1.71207,1.40823,1.73347,2.13343,0.577425,0.514905,0.587293,0.696407,-9999,-9999
20020113,-14.512,0.0,56.0739,7.548,0.0,237.263,0.0,0.097,0.0,97.509,0.0,0.602,0.0,0.783,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,44.2465,0.0,-9999,-9999,-9999,-9999,104.349,0.0,-9999,-9999,-9999,-9999,0.22594,0.0,-9999,0.177761,0.240631,0.327225,0.0,0.0,0.0,0.695943,0.64849,0.909675,1.03045,0.518181,0.491971,0.632266,0.702402,1.23513,1.01593,1.25056,1.53911,0.283459,0.251448,0.289365,0.364652,-9999,-9999
20020114,-15.736,0.0,57.237,15.299,0.0,219.002,0.0,0.151,0.0,98.272,0.0,0.258,0.0,1.039,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,40.3698,0.0,-9999,-9999,-9999,-9999,92.2245,0.0,-9999,-9999,-9999,-9999,0.258821,0.0,-9999,0.191144,0.262946,0.312929,0.0,0.0,0.0,0.627967,0.58204,0.838981,0.948217,0.436823,0.407779,0.521987,0.636914,1.15872,0.953079,1.1732,1.44389,0.48301,0.431063,0.491913,0.595868,-9999,-9999
20020115,-14.687,0.0,58.4541,12.175,0.0,230.8,0.0,0.198,0.0,98.014,0.0,0.354,0.0,1.297,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.4539,0.0,-9999,-9999,-9999,-9999,103.893,0.0,-9999,-9999,-9999,-9999,0.285857,0.0,-9999,0.211355,0.295658,0.360388,0.0,0.0,0.0,0.686595,0.639423,0.899634,1.01881,0.47524,0.420686,0.561189,0.64753,1.224,1.00677,1.2393,1.52524,0.412117,0.36737,0.420092,0.516558,-9999,-9999
20020116,-20.192,0.0,59.7274,26.066,0.0,174.503,0.0,0.165,0.0,98.074,0.0,0.105,0.0,1.372,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,44.2465,0.0,-9999,-9999,-9999,-9999,104.349,0.0,-9999,-9999,-9999,-9999,0.22594,0.0,-9999,0.177761,0.240631,0.327225,0.0,0.0,0.0,0.418002,0.389757,0.581146,0.658521,0.240241,0.231675,0.297752,0.375259,0.871253,0.71663,0.88214,1.08568,0.674685,0.602317,0.689492,0.803047,-9999,-9999
20020117,-28.839,0.0,61.0555,34.291,0.0,137.438,0.0,0.098,0.0,98.377,0.0,0.0,0.0,1.569,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,40.3698,0.0,-9999,-9999,-9999,-9999,92.2245,0.0,-9999,-9999,-9999,-9999,0.258821,0.0,-9999,0.191144,0.262946,0.312929,0.0,0.0,0.0,0.0859375,0.0757459,0.148587,0.174095,-0.105207,-0.144374,-0.132174,-0.092233,0.330733,0.272037,0.334866,0.412131,0.795998,0.711706,0.812144,0.930565,-9999,-9999
20020118,-27.727,0.0,62.4393,15.95,0.0,168.114,0.0,0.075,0.0,97.096,0.0,0.295,0.0,1.311,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.4539,0.0,-9999,-9999,-9999,-9999,103.893,0.0,-9999,-9999,-9999,-9999,0.285857,0.0,-9999,0.211355,0.295658,0.360388,0.0,0.0,0.0,0.114124,0.101727,0.190012,0.221994,-0.0972305,-0.162242,-0.131783,-0.0658473,0.394633,0.324597,0.399565,0.491758,0.497344,0.443908,0.506464,0.612738,-9999,-9999
20020119,-34.724,0.0,63.8792,38.014,0.0,116.252,0.0,0.081,0.0,96.964,0.0,0.0,0.0,1.059,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,44.2465,0.0,-9999,-9999,-9999,-9999,104.349,0.0,-9999,-9999,-9999,-9999,0.22594,0.0,-9999,0.177761,0.240631,0.327225,0.0,0.0,0.0,0.0111137,0.00911464,0.0238309,0.0290448,-0.166648,-0.30313,-0.216826,-0.16729,0.0829558,0.0682336,0.0839925,0.103372,0.848311,0.758856,0.865062,0.986047,-9999,-9999
20020120,-40.147,0.0,65.3746,39.763,0.0,108.75,0.0,0.073,0.0,97.242,0.0,0.0,0.0,0.853,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,40.3698,0.0,-9999,-9999,-9999,-9999,92.2245,0.0,-9999,-9999,-9999,-9999,0.258821,0.0,-9999,0.191144,0.262946,0.312929,0.0,0.0,0.0,0.000116463,8.06831e-05,0.000396022,0.000535444,-0.191028,-0.312406,-0.262543,-0.19104,0.00383831,0.003157,0.00388615,0.00478281,0.871159,0.779468,0.888151,1.01001,-9999,-9999
20020121,-41.859,0.0,66.9259,39.584,0.0,113.651,0.0,0.073,0.0,97.771,0.0,0.0,0.0,0.642,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.4539,0.0,-9999,-9999,-9999,-9999,103.893,0.0,-9999,-9999,-9999,-9999,0.285857,0.0,-9999,0.211355,0.295658,0.360388,0.0,0.0,0.0,4.92487e-05,3.40503e-05,0.000167636,0.000226829,-0.222132,-0.371383,-0.306314,-0.225342,0.00165113,0.00135804,0.00167175,0.00205744,0.871972,0.780147,0.889038,1.01167,-9999,-9999
20020122,-39.64,0.0,68.5335,18.368,0.0,143.463,0.0,0.07,0.0,98.158,0.0,0.095,0.0,0.518,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,44.2465,0.0,-9999,-9999,-9999,-9999,104.349,0.0,-9999,-9999,-9999,-9999,0.22594,0.0,-9999,0.177761,0.240631,0.327225,0.0,0.0,0.0,0.000590271,0.000433682,0.00170835,0.00221418,-0.177171,-0.325537,-0.238909,-0.177222,0.0110859,0.00911844,0.0112244,0.0138142,0.557032,0.496887,0.567048,0.682047,-9999,-9999
20020123,-36.853,0.0,70.1973,42.026,0.0,119.576,0.0,0.084,0.0,98.11,0.0,0.0,0.0,0.8,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,40.3698,0.0,-9999,-9999,-9999,-9999,92.2245,0.0,-9999,-9999,-9999,-9999,0.258821,0.0,-9999,0.191144,0.262946,0.312929,0.0,0.0,0.0,0.00489765,0.00395838,0.010983,0.0134994,-0.186247,-0.299429,-0.254863,-0.188104,0.0428251,0.0352249,0.0433603,0.0533649,0.9039,0.808945,0.921311,1.04523,-9999,-9999
20020124,-35.822,0.0,71.9173,43.577,0.0,121.311,0.0,0.085,0.0,97.124,0.0,0.0,0.0,1.097,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.4539,0.0,-9999,-9999,-9999,-9999,103.893,0.0,-9999,-9999,-9999,-9999,0.285857,0.0,-9999,0.211355,0.295658,0.360388,0.0,0.0,0.0,0.0103993,0.00859865,0.0217497,0.0263861,-0.200955,-0.331615,-0.277258,-0.201535,0.071598,0.0588914,0.0724928,0.0892192,0.923739,0.826851,0.941349,1.06589,-9999,-9999
20020125,-31.372,0.0,73.6932,43.689,0.0,129.392,0.0,0.119,0.0,96.9,0.0,0.0,0.0,1.738,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,44.2465,0.0,-9999,-9999,-9999,-9999,104.349,0.0,-9999,-9999,-9999,-9999,0.22594,0.0,-9999,0.177761,0.240631,0.327225,0.0,0.0,0.0,0.0426329,0.0366873,0.0794829,0.0946722,-0.135129,-0.24654,-0.16065,-0.135129,0.205748,0.169234,0.20832,0.256386,0.927541,0.83023,0.945253,1.07067,-9999,-9999
20020126,-31.744,0.0,75.5251,28.616,0.0,140.851,0.0,0.091,0.0,97.548,0.0,0.0,0.0,1.182,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,40.3698,0.0,-9999,-9999,-9999,-9999,92.2245,0.0,-9999,-9999,-9999,-9999,0.258821,0.0,-9999,0.191144,0.262946,0.312929,0.0,0.0,0.0,0.0353215,0.0300551,0.0680127,0.0812983,-0.155823,-0.23163,-0.194934,-0.156747,0.186056,0.153036,0.188381,0.231847,0.732439,0.654001,0.748362,0.869828,-9999,-9999
20020127,-37.672,0.0,77.413,47.594,0.0,110.164,0.0,0.079,0.0,98.457,0.0,0.0,0.0,0.731,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.4539,0.0,-9999,-9999,-9999,-9999,103.893,0.0,-9999,-9999,-9999,-9999,0.285857,0.0,-9999,0.211355,0.295658,0.360388,0.0,0.0,0.0,0.00189426,0.00145904,0.00485339,0.0061053,-0.20946,-0.353842,-0.290804,-0.213188,0.0245742,0.0202129,0.0248812,0.0306219,0.976313,0.874219,0.994555,1.12213,-9999,-9999
20020128,-38.24,0.0,79.3566,48.821,0.0,112.469,0.0,0.087,0.0,98.674,0.0,0.0,0.0,0.993,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,44.2465,0.0,-9999,-9999,-9999,-9999,104.349,0.0,-9999,-9999,-9999,-9999,0.22594,0.0,-9999,0.177761,0.240631,0.327225,0.0,0.0,0.0,0.00491341,0.00395782,0.0110516,0.0135758,-0.172848,-0.316083,-0.22958,-0.173154,0.0417282,0.0343226,0.0422496,0.0519981,0.992088,0.888433,1.01052,1.13899,-9999,-9999
20020129,-34.522,0.0,81.3559,49.198,0.0,128.392,0.0,0.095,0.0,98.248,0.0,0.0,0.0,0.732,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,40.3698,0.0,-9999,-9999,-9999,-9999,92.2245,0.0,-9999,-9999,-9999,-9999,0.258821,0.0,-9999,0.191144,0.262946,0.312929,0.0,0.0,0.0,0.0163071,0.0137035,0.0327017,0.0394029,-0.174837,-0.273526,-0.230245,-0.178528,0.100117,0.0823487,0.101368,0.124757,0.999813,0.89535,1.01839,1.14785,-9999,-9999
20020130,-34.101,0.0,83.4106,50.901,0.0,133.024,0.0,0.109,0.0,98.675,0.0,0.0,0.0,0.739,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.4539,0.0,-9999,-9999,-9999,-9999,103.893,0.0,-9999,-9999,-9999,-9999,0.285857,0.0,-9999,0.211355,0.295658,0.360388,0.0,0.0,0.0,0.0209694,0.0178528,0.0405428,0.0485431,-0.190385,-0.31111,-0.255115,-0.191399,0.115571,0.0950608,0.117016,0.144015,1.01999,0.913567,1.03876,1.1754,-9999,-9999
20020131,-33.327,0.0,85.5205,52.652,0.0,136.426,0.0,0.14,0.0,98.876,0.0,0.0,0.0,0.655,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,44.2465,0.0,-9999,-9999,-9999,-9999,104.349,0.0,-9999,-9999,-9999,-9999,0.22594,0.0,-9999,0.177761,0.240631,0.327225,0.0,0.0,0.0,0.0351598,0.0307196,0.0629015,0.0746595,-0.142602,-0.262658,-0.173932,-0.144068,0.155024,0.127512,0.156961,0.193177,1.03994,0.931596,1.05889,1.20543,-9999,-9999
20020201,-31.158,0.0,87.6851,47.622,0.0,158.519,0.0,0.101,0.0,98.419,0.0,0.052,0.0,0.797,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,40.3698,0.0,-9999,-9999,-9999,-9999,92.2245,0.0,-9999,-9999,-9999,-9999,0.258821,0.0,-9999,0.191144,0.262946,0.312929,0.0,0.0,0.0,0.0716166,0.063929,0.119061,0.139125,-0.119528,-0.174868,-0.142776,-0.119528,0.252471,0.207664,0.255626,0.314607,0.983108,0.880178,1.00163,1.13207,-9999,-9999
20020202,-26.474,0.0,89.9043,48.955,0.0,162.12,0.0,0.122,0.0,98.378,0.0,0.01,0.0,0.736,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.4539,0.0,-9999,-9999,-9999,-9999,103.893,0.0,-9999,-9999,-9999,-9999,0.285857,0.0,-9999,0.211355,0.295658,0.360388,0.0,0.0,0.0,0.154045,0.139068,0.245243,0.285568,-0.0573102,-0.106358,-0.080976,-0.00184378,0.471109,0.3875,0.476996,0.587054,1.01191,0.905969,1.03096,1.1649,-9999,-9999
20020203,-21.206,0.0,92.1779,52.994,0.0,193.36,0.0,0.478,0.0,98.373,0.0,0.328,0.0,1.642,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,44.2465,0.0,-9999,-9999,-9999,-9999,104.349,0.0,-9999,-9999,-9999,-9999,0.22594,0.0,-9999,0.177761,0.240631,0.327225,0.0,0.0,0.0,0.406053,0.38216,0.553099,0.626682,0.228292,0.220772,0.268515,0.336982,0.8097,0.666001,0.819819,1.00898,1.04086,0.932357,1.0599,1.20681,-9999,-9999
20020204,-13.346,0.0,94.5055,43.898,0.0,208.627,0.0,0.615,0.0,97.618,0.0,1.148,0.0,2.25,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,40.3698,0.0,-9999,-9999,-9999,-9999,92.2245,0.0,-9999,-9999,-9999,-9999,0.258821,0.0,-9999,0.191144,0.262946,0.312929,0.0,0.0,0.0,0.775876,0.730238,0.977029,1.11071,0.584731,0.534659,0.681119,0.809549,1.29458,1.06483,1.31076,1.6132,0.953433,0.853021,0.972109,1.10659,-9999,-9999
20020205,-23.405,0.0,96.8863,22.393,0.0,193.165,0.0,0.16,0.0,97.779,0.0,0.367,0.0,0.782,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.4539,0.0,-9999,-9999,-9999,-9999,103.893,0.0,-9999,-9999,-9999,-9999,0.285857,0.0,-9999,0.211355,0.295658,0.360388,0.0,0.0,0.0,0.262674,0.238058,0.391553,0.453633,0.0513193,0.0399072,0.0594464,0.123273,0.663609,0.545837,0.671902,0.826931,0.660241,0.588361,0.671906,0.804139,-9999,-9999
20020206,-26.327,0.0,99.3199,18.278,0.0,211.572,0.0,0.158,0.0,97.41,0.0,0.645,0.0,0.897,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,44.2465,0.0,-9999,-9999,-9999,-9999,104.349,0.0,-9999,-9999,-9999,-9999,0.22594,0.0,-9999,0.177761,0.240631,0.327225,0.0,0.0,0.0,0.160805,0.14548,0.254378,0.29567,-0.0169567,-0.0642208,-0.0305209,0.049776,0.481618,0.396145,0.487637,0.600151,0.566585,0.505747,0.576942,0.697375,-9999,-9999
20020207,-22.824,0.0,101.806,57.317,0.0,183.907,0.0,0.207,0.0,97.395,0.0,0.087,0.0,0.684,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,40.3698,0.0,-9999,-9999,-9999,-9999,92.2245,0.0,-9999,-9999,-9999,-9999,0.258821,0.0,-9999,0.191144,0.262946,0.312929,0.0,0.0,0.0,0.299874,0.275067,0.43449,0.498796,0.108729,0.0910068,0.172766,0.192214,0.704023,0.579078,0.712821,0.877291,1.11086,0.99531,1.13089,1.29691,-9999,-9999
20020208,-16.753,0.0,104.343,38.613,0.0,211.286,0.0,0.263,0.0,98.004,0.0,0.067,0.0,0.606,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.4539,0.0,-9999,-9999,-9999,-9999,103.893,0.0,-9999,-9999,-9999,-9999,0.285857,0.0,-9999,0.211355,0.295658,0.360388,0.0,0.0,0.0,0.576981,0.534138,0.777614,0.881002,0.365626,0.339071,0.442034,0.508224,1.09221,0.898372,1.10586,1.36101,0.921802,0.823897,0.940851,1.08194,-9999,-9999
